species,animal_id,N_animals,BW,BW_units,BW_init,BW_init_units,strain,dose,dose_units,time,time_units,conc_mean,conc_sd,standard_error,conc_units,route,matrix,sex,dtxsid,source
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,4,hour,149.225,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,8,hour,143.725,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,12,hour,136.25,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,16,hour,150.825,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,24,hour,134.375,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,48,hour,91.125,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,72,hour,65.6,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,96,hour,60.5,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,120,hour,57.325,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,144,hour,50.325,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,168,hour,32.875,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,192,hour,23,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,240,hour,15.975,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,288,hour,13.25,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,336,hour,11.15,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,384,hour,9.225,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,432,hour,7.715,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,480,hour,6.28,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,528,hour,4.445,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,0.25,hour,70.175,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,0.5,hour,85.525,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,1,hour,121.65,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,2,hour,144,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,4,hour,143.925,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,8,hour,154.775,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,12,hour,150.975,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,16,hour,135.325,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,24,hour,122.775,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,48,hour,114.775,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,72,hour,76.25,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,96,hour,84.775,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,120,hour,81.75,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,144,hour,83.2,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,168,hour,75.575,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,192,hour,47.475,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,240,hour,55.65,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,288,hour,43.475,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,336,hour,43.5,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,384,hour,32.075,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,432,hour,27.69,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,480,hour,29.41,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655172,1,-1,NA,230,g,sprague-dawley,25,mg/kg,528,hour,15.93,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,0.25,hour,68.02,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,0.5,hour,200.27,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,1,hour,145.18,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,2,hour,125.27,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,4,hour,154.95,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,8,hour,33.578,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,12,hour,11.726,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,16,hour,4.671,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,24,hour,0.349,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,36,hour,0.067,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,48,hour,0.056,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,72,hour,0.058,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655175,1,-1,NA,182,g,sprague-dawley,25,mg/kg,96,hour,0.033,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,0.25,hour,62.38,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,0.5,hour,101.14,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,1,hour,80.53,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,2,hour,97.56,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,4,hour,88.64,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,8,hour,19.192,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,12,hour,9.13,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,16,hour,2.257,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,24,hour,0.381,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,36,hour,0.203,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,48,hour,0.096,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,72,hour,0.013,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655176,1,-1,NA,183,g,sprague-dawley,25,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,0.25,hour,79.86,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,0.5,hour,95.09,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,1,hour,74.11,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,2,hour,122.24,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,4,hour,87.1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,8,hour,37.07,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,12,hour,6.624,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,16,hour,2.014,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,24,hour,0.446,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,36,hour,0.109,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,48,hour,0.044,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,72,hour,0.074,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655177,1,-1,NA,210,g,sprague-dawley,25,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,0.25,hour,106.4,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,0.5,hour,99.93,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,1,hour,106.72,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,2,hour,106.95,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,4,hour,68.24,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,8,hour,36.072,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,12,hour,7.072,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,16,hour,1.803,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,24,hour,0.276,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,36,hour,0.16,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,48,hour,0.046,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,655178,1,-1,NA,204,g,sprague-dawley,25,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix L
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1,hour,0.557,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,2,hour,1.692,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,4,hour,0.641,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,8,hour,0.569,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,12,hour,0.418,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,16,hour,0.539,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,24,hour,0.502,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,48,hour,0.395,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,72,hour,0.36,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,96,hour,0.276,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,120,hour,0.358,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,144,hour,0.277,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,168,hour,0.324,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,192,hour,0.31,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,240,hour,0.26,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,288,hour,0.211,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,336,hour,0.235,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,384,hour,0.155,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,432,hour,0.196,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,480,hour,0.126,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,528,hour,0.126,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,576,hour,0.145,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,624,hour,0.128,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,672,hour,0.112,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,720,hour,0.075,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,768,hour,0.071,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,816,hour,0.062,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,864,hour,0.064,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,912,hour,0.05,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,960,hour,0.04,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1008,hour,0.037,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1056,hour,0.036,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1104,hour,0.03,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1152,hour,0.031,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1200,hour,0.029,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1248,hour,0.023,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1296,hour,0.037,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1344,hour,0.028,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1392,hour,0.03,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1440,hour,0.023,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1488,hour,0.019,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1536,hour,0.015,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1584,hour,0.021,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1632,hour,0.006,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1680,hour,0.014,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1728,hour,-1,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1776,hour,-1,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1824,hour,0.006,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1872,hour,0.001,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1920,hour,-1,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,1968,hour,-1,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659277,1,-1,NA,267,g,sprague-dawley,0.1,mg/kg,2016,hour,-1,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,1,hour,0.836,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,2,hour,0.912,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,4,hour,0.726,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,8,hour,0.759,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,12,hour,0.824,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,16,hour,0.748,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,24,hour,0.77,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,48,hour,0.642,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,72,hour,0.356,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,96,hour,0.516,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,120,hour,0.448,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,144,hour,0.429,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,168,hour,0.442,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,192,hour,0.314,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,240,hour,0.304,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,288,hour,0.322,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,336,hour,0.251,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,384,hour,0.23,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,432,hour,0.215,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,480,hour,0.169,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,528,hour,0.106,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,576,hour,0.116,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,624,hour,0.146,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,672,hour,0.143,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
rat,659278,1,-1,NA,274,g,sprague-dawley,0.1,mg/kg,720,hour,0.083,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix M
